"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","year","sim"
"gamma092",0.0967731993490192,0.99814480794561,-1.85336342968599,-0.579376718868974,0.0952597044302932,0.771163200871122,2.05414920858255,1.00003502231008,91926,1,0.537113333333333,"gamma0",10,8
"gamma014",0.0510247244589795,0.998348948859638,-1.91109210628221,-0.622083268996968,0.0495213580152589,0.724999150097675,2.00625130880547,1.00004576908235,39848,1,0.51988,"gamma0",1,9
"gamma015",0.0542786030205379,0.998615356696188,-1.89483501369022,-0.620268025105429,0.0550021421703406,0.725452478608373,2.01774504831633,1.00000536842213,218769,1,0.522203333333333,"gamma0",2,9
"gamma023",0.0583111728886604,0.998264759863553,-1.90116568269599,-0.614065463519751,0.0581086301534635,0.733297422615197,2.01966233847208,1.00000979549806,3e+05,1,0.523396666666667,"gamma0",3,9
"gamma033",0.0632531743648496,1.00214451304443,-1.89398226083854,-0.6141972786028,0.0619291320320857,0.737583754453458,2.03394535430019,1.00002512288863,103013,1,0.524456666666667,"gamma0",4,9
"gamma043",0.0523725576809006,1.00435813492042,-1.91580273247809,-0.626927120084726,0.0532798228825621,0.729989554610083,2.0202906860608,1.00000719050978,3e+05,1,0.52136,"gamma0",5,9
"gamma053",-0.0141443537669677,1.03643459764469,-2.07935029841046,-0.699674654696119,-0.00753339763427147,0.686930131738534,1.99305126119198,1.00095999174757,2676,1,0.502876666666667,"gamma0",6,9
"gamma063",-0.0117514844818267,0.981580132869639,-1.93461263137254,-0.674203427079724,-0.0110754379638672,0.650291295960287,1.91414775998111,1.00001105783507,137214,1,0.504496666666667,"gamma0",7,9
"gamma073",-0.00988573202760375,1.01227378338739,-1.99776510863373,-0.69122856371057,-0.00817522819289751,0.672576794949933,1.96517759972704,1.00001410528616,133687,1,0.503346666666667,"gamma0",8,9
"gamma083",-0.00276420069433067,0.993252548783314,-1.95085821734092,-0.671084873300229,-0.000826009469948319,0.667776784597235,1.94008748754401,1.00014937471506,16628,1,0.500283333333333,"gamma0",9,9
"gamma093",0.00609593021421625,0.999255151884496,-1.94856439693147,-0.669049596815318,0.00676657741513328,0.683404225255634,1.96468205221778,1.0000400108859,57786,1,0.502643333333333,"gamma0",10,9
"gamma016",0.0555514938761666,0.994950703735415,-1.8903833405456,-0.618290525929369,0.0534712094210357,0.724457914001902,2.01286638161101,1.00002141541604,114886,1,0.521366666666667,"gamma0",1,10
"gamma017",0.0609734922223026,0.998208084693484,-1.8910538972291,-0.614827998638262,0.062894543682524,0.731431385619454,2.02244805962307,0.999997945227493,3e+05,1,0.524606666666667,"gamma0",2,10
"gamma024",0.0638945115992803,1.00057900142748,-1.90161979809836,-0.610744036930368,0.0651623935512383,0.7400230305963,2.01718650710038,1.00018412128594,11262,1,0.525573333333333,"gamma0",3,10
"gamma034",0.076251070802157,0.995651954260491,-1.87734392687143,-0.597727568362769,0.0759824403094549,0.750145796221077,2.02616404406038,1.00001086120177,3e+05,1,0.530196666666667,"gamma0",4,10
"gamma044",0.0867428265831901,0.996801231073963,-1.86758460307205,-0.586477112683844,0.0881362051378824,0.76063879067452,2.03616801777734,0.999998821309112,3e+05,1,0.534363333333333,"gamma0",5,10
"gamma054",0.0928947679357039,0.998965667538968,-1.86460256897524,-0.579978364112878,0.0931781231350958,0.767129792878984,2.05216842088573,1.00004772860778,68616,1,0.537186666666667,"gamma0",6,10
"gamma064",0.094171429988369,0.999135208820273,-1.85863917792079,-0.581377566428245,0.0928185198966506,0.767854834144382,2.06121494746672,1.00001201582987,241820,1,0.536306666666667,"gamma0",7,10
"gamma074",0.0889532498864772,1.00290574964746,-1.88670884793059,-0.587068731330081,0.0891300968371798,0.766107283078391,2.04870633552415,1.00015991660372,12470,1,0.535366666666667,"gamma0",8,10
"gamma084",0.0869903043304169,0.992769606465538,-1.8529297797046,-0.581918157421747,0.0856520724294844,0.753424563165499,2.03834209632066,1.00007057411581,27189,1,0.534553333333333,"gamma0",9,10
"gamma094",0.0895786876463124,1.00040229188432,-1.86082830753359,-0.584997417912627,0.085696977668424,0.764990493010884,2.0537682217346,1.00009875723054,25350,1,0.53412,"gamma0",10,10
