"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","cv","year","sim"
"eps14",0.499957833232094,0.288995166191073,0.0249138069455512,0.249706007714849,0.500262713409029,0.750576299498789,0.975133736204588,1.00000261846998,292441,0,1,"eps",0.578039080461639,1,4
"eps15",0.500099292169995,0.289416498324091,0.025318056834783,0.248478096891223,0.500241879240826,0.751514417092245,0.975125134670425,1.00000777904127,177117,0,1,"eps",0.578718072301754,2,4
"eps23",0.499778759611932,0.289601070711716,0.0242885953554252,0.248203458511033,0.499598264699579,0.751566468493677,0.975756647512361,0.999997069433994,3e+05,0,1,"eps",0.579458540688255,3,4
"eps33",0.500151244978288,0.289545797605592,0.0243233890978634,0.248604765497847,0.500962956520656,0.750995035513212,0.975672894637493,0.999998413188599,3e+05,0,1,"eps",0.578916478790653,4,4
"eps43",0.499774869060007,0.28911032981027,0.0249484655538227,0.249492666138877,0.49891718790854,0.750654176033538,0.975315341398118,0.999999736025866,3e+05,0,1,"eps",0.5784811276206,5,4
"eps53",0.499079033856184,0.289113992555685,0.0249164025672778,0.247871869016241,0.498134808528104,0.7497919366582,0.975220786391198,1.0000042354449,266070,0,1,"eps",0.579295007289361,6,4
"eps63",0.498218524773067,0.28934619290667,0.0242959956055032,0.24707013894445,0.497930136332834,0.749001295200503,0.974988974502487,1.00001601541081,105944,0,1,"eps",0.58076161065762,7,4
"eps73",0.497800176820845,0.289949201508197,0.0237604244771586,0.24577087466659,0.497450898565719,0.749792607762026,0.975098244142705,0.999996823350726,3e+05,0,1,"eps",0.582461025546297,8,4
"eps83",0.497463449591609,0.290053413894882,0.0235189584531189,0.245249275749022,0.496148306895211,0.74907190198841,0.976039193834133,1.00001308021283,147061,0,1,"eps",0.583064774171851,9,4
"eps93",0.497437269205848,0.289884743963982,0.023848772270571,0.245226263869205,0.496232750660746,0.748464168889022,0.975290854914872,0.999997857405245,3e+05,0,1,"eps",0.582756383386349,10,4
"eps16",0.500181992135384,0.28888605155301,0.0249254734429996,0.249371270707343,0.500266741844825,0.75087165896548,0.975051833293401,1.00000229014545,3e+05,0,1,"eps",0.577561879666427,1,5
"eps17",0.500245267293341,0.289079426753225,0.0251341019694789,0.24965894890709,0.500035399443699,0.750418590578188,0.975249159938354,0.99999602513797,3e+05,0,1,"eps",0.577875385642999,2,5
"eps24",0.50064593812153,0.288497061053004,0.0252236084576552,0.250747265696146,0.500984280103616,0.750677500345662,0.974962440180154,0.99999620402815,3e+05,0,1,"eps",0.576249678835849,3,5
"eps34",0.500076477350332,0.288346208438151,0.0254384608480172,0.250508156436396,0.500192137327932,0.74979938544457,0.97495337926335,1.00000387897687,228278,0,1,"eps",0.576604222550041,4,5
"eps44",0.498925200971287,0.288404659862636,0.0249280748561409,0.249147144915276,0.498262075594179,0.748518890285414,0.974747793786996,1.00000747844516,191029,0,1,"eps",0.578051898964378,5,5
"eps54",0.498558674085798,0.288417793270435,0.0251820547521901,0.248269680250516,0.498257478605308,0.748653156495987,0.973953100195931,0.999995413196929,3e+05,0,1,"eps",0.578503209876559,6,5
"eps64",0.498148058733212,0.288584470062279,0.0248126328585413,0.247894332756493,0.497447199909847,0.747630572261421,0.97435674829951,0.999996980784613,3e+05,0,1,"eps",0.579314653551291,7,5
"eps74",0.497944323404508,0.288875485672492,0.0246673026933834,0.246986846547591,0.497693200686571,0.748500860430367,0.974236171217713,0.999996436817284,3e+05,0,1,"eps",0.580136115815949,8,5
"eps84",0.498349111899077,0.288534603041179,0.0249213669530183,0.248446821988548,0.497833631300643,0.748337097578665,0.974829911026573,0.999998335481081,3e+05,0,1,"eps",0.578980871344688,9,5
"eps94",0.497469749711439,0.288681416785902,0.0250682527582088,0.247184795971638,0.496246753267953,0.746837010982638,0.974166099407708,1.00001079067308,136390,0,1,"eps",0.580299439218876,10,5
