"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","year","sim"
"gamma131",0.00270702636920067,0.734682348236619,-1.25632919050113,-0.528265236456763,-0.0581245226514165,0.476816685114674,1.58557155507656,1.00048373411645,4967,1,0.469323333333333,"gamma1",4,2
"gamma141",0.172795751805511,1.01475020417996,-1.51194763583912,-0.605189083215843,0.0962487460227622,0.851164783327422,2.32715447728088,1.00411959254213,508,1,0.534813333333333,"gamma1",5,2
"gamma151",0.285432832449348,0.915672616700689,-1.36230698219394,-0.375469668088524,0.254681699616772,0.897616389430382,2.16253679502675,1.00139629287339,1827,1,0.605706666666667,"gamma1",6,2
"gamma161",0.471151407477965,0.911535051357488,-1.11044688482061,-0.198081998282008,0.412594164555658,1.07405551003583,2.39044167857252,1.0007401533789,2909,1,0.672356666666667,"gamma1",7,2
"gamma171",0.511850496329755,1.01099691159022,-1.40341125785993,-0.189070089287499,0.498179117276928,1.19143499809706,2.53152298553688,1.00098531363811,3225,1,0.687413333333333,"gamma1",8,2
"gamma181",0.689215166242858,0.864910331038525,-0.815551869970997,0.0589264026005075,0.638992971395836,1.26136226831876,2.50328892214161,1.00022003828723,18849,1,0.772713333333333,"gamma1",9,2
"gamma191",-0.189689362473306,1.42203157075069,-2.48866056659549,-1.36435920258642,-0.326889951749575,0.936531222254607,2.55421484248079,1.01310381380724,158,1,0.552866666666667,"gamma1",10,2
"gamma112",-0.768239343678814,3.14938383107632,-6.60027736859518,-2.86679337805125,-1.07817073178123,1.35037176071904,5.74854333765694,1.13524712975634,19,1,0.62523,"gamma1",1,3
"gamma113",-0.784412860873287,0.519068122049892,-1.76052288856495,-1.1330125052106,-0.801194524505113,-0.455026416221899,0.290688165581151,1.00248274478718,966,1,0.92879,"gamma1",2,3
"gamma122",-0.386158762845448,1.14802345666642,-2.4099727138334,-1.18973465956038,-0.494012091891945,0.358554702718428,2.06133029634062,1.00326313960967,630,1,0.6541,"gamma1",3,3
"gamma132",0.0158208038689919,0.725720557957188,-1.27088383464214,-0.492024346961573,-0.0373486270957751,0.473339052737682,1.57488289913357,1.00366524691763,555,1,0.479306666666667,"gamma1",4,3
"gamma142",0.447337747232504,0.932475361932008,-1.14878910254354,-0.224002993754656,0.362882993974132,1.04189749426586,2.46764643769137,1.00001754571108,211692,1,0.656986666666667,"gamma1",5,3
"gamma152",0.668679432297924,0.884019687246136,-0.878174523712549,0.024946386905681,0.611281998465842,1.25460643555393,2.52227400707364,1.00050836332954,3988,1,0.760003333333333,"gamma1",6,3
"gamma162",0.863725881902483,0.922774709903066,-0.724672343275716,0.183012349351696,0.802498631017536,1.47421506505235,2.81556229975457,1.00018997540196,11127,1,0.814616666666667,"gamma1",7,3
"gamma172",0.955107022571035,0.953184418055741,-0.731108505938359,0.257927193066933,0.918833552192435,1.59546348846089,2.91652442045931,1.00023856539066,8637,1,0.830796666666667,"gamma1",8,3
"gamma182",1.06774419213953,0.931623371460695,-0.588596978067346,0.394039500227664,1.02999660592624,1.69009785980229,2.99018155330227,1.00011853180507,18220,1,0.87044,"gamma1",9,3
"gamma192",1.0970235792756,0.994135286377394,-0.770351301647871,0.400100262764219,1.07983744580942,1.76796015065994,3.08956859081545,1.00080839143595,3266,1,0.8603,"gamma1",10,3
"gamma114",-0.992143308653681,3.13427899540417,-6.71052787793908,-3.05031117296845,-1.33487410154533,1.03197440400883,5.67764395054051,1.09423902788096,28,1,0.66464,"gamma1",1,4
"gamma115",-0.416130661197171,0.393833507468404,-1.160947683189,-0.679790412642203,-0.427593488485747,-0.164338578103344,0.395489227313699,1.00052427918441,5284,1,0.858653333333333,"gamma1",2,4
"gamma123",0.516808710389039,1.11091198551349,-1.21797106703811,-0.315523823171062,0.369484367632643,1.19909716602205,3.02608374430804,1.00378681328511,553,1,0.634566666666667,"gamma1",3,4
"gamma133",0.707915336171807,0.815574642641148,-0.70017374866847,0.10958506293884,0.655480584360308,1.24865490371536,2.42207578915488,1.00015032137576,14098,1,0.79464,"gamma1",4,4
"gamma143",0.909152928226013,0.950674202404129,-0.711727370173386,0.2056803327423,0.843785958064102,1.5391384176885,2.91412020681484,1.00009287891736,29150,1,0.821556666666667,"gamma1",5,4
"gamma153",0.706370985123959,1.14688712607926,-1.50789322947363,-0.0895290850884717,0.758291003508527,1.50975310100562,2.86909899506644,1.00012339153981,64874,1,0.730003333333333,"gamma1",6,4
"gamma163",0.684393058960169,0.934726023903235,-1.08683554346069,0.0314247780075796,0.684602076538359,1.32186079129782,2.52447578416082,1.00094075584236,2763,1,0.760193333333333,"gamma1",7,4
"gamma173",0.834559650544221,0.926313049125373,-0.820318460421151,0.170657511849529,0.788869632697472,1.45079332213147,2.75104897543283,1.00134772837019,1590,1,0.808396666666667,"gamma1",8,4
"gamma183",0.873620191819499,0.986751686664381,-0.933020982691577,0.16786818179951,0.846547892715915,1.54223808284855,2.87141900718509,1.00078561719561,3124,1,0.801813333333333,"gamma1",9,4
"gamma193",0.943439917096871,0.943168041480865,-0.754233002678544,0.264278175260061,0.910467849043056,1.57507958452028,2.8751838804608,1.0000842627409,22614,1,0.833526666666667,"gamma1",10,4
"gamma116",1.65792999104612,2.22829882778895,-1.63712797376121,-0.0744941389976183,1.3227182958462,3.06011030926488,6.73347016926114,1.00530396205778,449,1,0.73648,"gamma1",1,5
"gamma117",1.66007510025235,0.666883820636779,0.36332752889474,1.20799734155157,1.65918704508965,2.1101566428606,2.97159310268732,1.00001740010855,251006,0,0.993973333333333,"gamma1",2,5
"gamma124",1.70895268246781,1.16897072968124,-0.462064684961154,0.882918716489454,1.68263983032531,2.49630027916771,4.06253973141173,1.00003302301182,55822,1,0.92931,"gamma1",3,5
"gamma134",1.70138171364907,0.93282229499901,-0.153999864622151,1.07727992017019,1.70673783604453,2.32857177631665,3.51862379541329,1.00049573414304,9065,1,0.963916666666667,"gamma1",4,5
"gamma144",1.72291619069788,1.01341265670929,-0.243316669317627,1.0298678352739,1.71829848387462,2.40730782306758,3.72782392448013,1.00054859021967,5444,1,0.95562,"gamma1",5,5
"gamma154",1.73813200264215,0.969306294664928,-0.116555651170173,1.06586131846741,1.72499035519819,2.39570548071484,3.66357957152488,1.00021253923566,59200,1,0.965673333333333,"gamma1",6,5
"gamma164",1.73153793065225,1.0189972784984,-0.290933260551355,1.04733198508194,1.7316339529732,2.42048785156868,3.72988530734982,1.00126636040072,2703,1,0.954026666666667,"gamma1",7,5
"gamma174",1.75495837537772,0.964485381631975,-0.0900781497325963,1.08800579276857,1.74673482445211,2.40624642340477,3.6736122174949,1.0006071370301,5687,1,0.967666666666667,"gamma1",8,5
"gamma184",1.7445224252092,1.01953397381132,-0.246461460691021,1.05248142842211,1.7457852472205,2.4332856142972,3.74833185865457,1.00110353748711,2376,1,0.955613333333333,"gamma1",9,5
"gamma194",1.73209194313659,1.00323843839738,-0.298693332672338,1.06597922070485,1.73840872589257,2.40903965204995,3.67763573802219,1.00100520766053,3702,1,0.954393333333333,"gamma1",10,5
