"","segment","month","year","sim","state"
"2062","2","8","9","1",2
"2063","3","8","9","1",2
"2064","4","8","9","1",2
"2065","5","8","9","1",2
"2066","6","8","9","1",2
"2067","7","8","9","1",2
"2068","8","8","9","1",2
"2069","9","8","9","1",2
"2070","10","8","9","1",2
"2071","11","8","9","1",2
"2072","12","8","9","1",2
"2073","13","8","9","1",1
"2074","14","8","9","1",2
"2075","15","8","9","1",1
"2076","16","8","9","1",1
"2077","17","8","9","1",1
"2078","18","8","9","1",2
"2079","19","8","9","1",2
"2080","20","8","9","1",2
"2081","1","9","9","1",2
"2082","2","9","9","1",2
"2083","3","9","9","1",2
"2084","4","9","9","1",2
"2085","5","9","9","1",2
"2086","6","9","9","1",2
"2087","7","9","9","1",2
"2088","8","9","9","1",2
"2089","9","9","9","1",2
"2090","10","9","9","1",2
"2091","11","9","9","1",2
"2092","12","9","9","1",2
"2093","13","9","9","1",1
"2094","14","9","9","1",2
"2095","15","9","9","1",1
"2096","16","9","9","1",1
"2097","17","9","9","1",2
"2098","18","9","9","1",2
"2099","19","9","9","1",2
"2100","20","9","9","1",2
"2101","1","10","9","1",2
"2102","2","10","9","1",2
"2103","3","10","9","1",2
"2104","4","10","9","1",2
"2105","5","10","9","1",2
"2106","6","10","9","1",2
"2107","7","10","9","1",2
"2108","8","10","9","1",2
"2109","9","10","9","1",2
"2110","10","10","9","1",2
"2111","11","10","9","1",2
"2112","12","10","9","1",2
"2113","13","10","9","1",1
"2114","14","10","9","1",2
"2115","15","10","9","1",1
"2116","16","10","9","1",2
"2117","17","10","9","1",1
"2118","18","10","9","1",2
"2119","19","10","9","1",2
"2120","20","10","9","1",2
"2121","1","11","9","1",2
"2122","2","11","9","1",2
"2123","3","11","9","1",2
"2124","4","11","9","1",2
"2125","5","11","9","1",2
"2126","6","11","9","1",2
"2127","7","11","9","1",2
"2128","8","11","9","1",2
"2129","9","11","9","1",2
"2130","10","11","9","1",2
"2131","11","11","9","1",2
"2132","12","11","9","1",2
"2133","13","11","9","1",1
"2134","14","11","9","1",2
"2135","15","11","9","1",1
"2136","16","11","9","1",2
"2137","17","11","9","1",1
"2138","18","11","9","1",2
"2139","19","11","9","1",2
"2140","20","11","9","1",2
"2141","1","12","9","1",2
"2142","2","12","9","1",2
"2143","3","12","9","1",2
"2144","4","12","9","1",2
"2145","5","12","9","1",2
"2146","6","12","9","1",2
"2147","7","12","9","1",2
"2148","8","12","9","1",2
"2149","9","12","9","1",2
"2150","10","12","9","1",2
"2151","11","12","9","1",2
"2152","12","12","9","1",1
"2153","13","12","9","1",1
"2154","14","12","9","1",2
"2155","15","12","9","1",1
"2156","16","12","9","1",1
"2157","17","12","9","1",2
"2158","18","12","9","1",2
"2159","19","12","9","1",2
"2160","20","12","9","1",2
"2161","1","1","10","1",2
"2162","2","1","10","1",2
"2163","3","1","10","1",2
"2164","4","1","10","1",2
"2165","5","1","10","1",2
"2166","6","1","10","1",2
"2167","7","1","10","1",2
"2168","8","1","10","1",2
"2169","9","1","10","1",2
"2170","10","1","10","1",2
"2171","11","1","10","1",1
"2172","12","1","10","1",1
"2173","13","1","10","1",1
"2174","14","1","10","1",2
"2175","15","1","10","1",2
"2176","16","1","10","1",1
"2177","17","1","10","1",2
"2178","18","1","10","1",2
"2179","19","1","10","1",1
"2180","20","1","10","1",1
"2181","1","2","10","1",2
"2182","2","2","10","1",2
"2183","3","2","10","1",2
"2184","4","2","10","1",2
"2185","5","2","10","1",2
"2186","6","2","10","1",2
"2187","7","2","10","1",2
"2188","8","2","10","1",2
"2189","9","2","10","1",2
"2190","10","2","10","1",2
"2191","11","2","10","1",1
"2192","12","2","10","1",1
"2193","13","2","10","1",1
"2194","14","2","10","1",2
"2195","15","2","10","1",2
"2196","16","2","10","1",1
"2197","17","2","10","1",2
"2198","18","2","10","1",2
"2199","19","2","10","1",2
"2200","20","2","10","1",1
"2201","1","3","10","1",2
"2202","2","3","10","1",2
"2203","3","3","10","1",2
"2204","4","3","10","1",2
"2205","5","3","10","1",2
"2206","6","3","10","1",2
"2207","7","3","10","1",2
"2208","8","3","10","1",2
"2209","9","3","10","1",2
"2210","10","3","10","1",1
"2211","11","3","10","1",1
"2212","12","3","10","1",2
"2213","13","3","10","1",2
"2214","14","3","10","1",2
"2215","15","3","10","1",2
"2216","16","3","10","1",1
"2217","17","3","10","1",2
"2218","18","3","10","1",2
"2219","19","3","10","1",2
"2220","20","3","10","1",1
"2221","1","4","10","1",2
"2222","2","4","10","1",2
"2223","3","4","10","1",2
"2224","4","4","10","1",2
"2225","5","4","10","1",2
"2226","6","4","10","1",2
"2227","7","4","10","1",2
"2228","8","4","10","1",2
"2229","9","4","10","1",2
"2230","10","4","10","1",1
"2231","11","4","10","1",1
"2232","12","4","10","1",2
"2233","13","4","10","1",2
"2234","14","4","10","1",2
"2235","15","4","10","1",2
"2236","16","4","10","1",1
"2237","17","4","10","1",2
"2238","18","4","10","1",2
"2239","19","4","10","1",2
"2240","20","4","10","1",2
"2241","1","5","10","1",2
"2242","2","5","10","1",2
"2243","3","5","10","1",2
"2244","4","5","10","1",2
"2245","5","5","10","1",2
"2246","6","5","10","1",2
"2247","7","5","10","1",2
"2248","8","5","10","1",2
"2249","9","5","10","1",2
"2250","10","5","10","1",1
"2251","11","5","10","1",1
"2252","12","5","10","1",2
"2253","13","5","10","1",2
"2254","14","5","10","1",2
"2255","15","5","10","1",2
"2256","16","5","10","1",1
"2257","17","5","10","1",2
"2258","18","5","10","1",2
"2259","19","5","10","1",1
"2260","20","5","10","1",2
"2261","1","6","10","1",2
"2262","2","6","10","1",2
"2263","3","6","10","1",2
"2264","4","6","10","1",2
"2265","5","6","10","1",2
"2266","6","6","10","1",2
"2267","7","6","10","1",2
"2268","8","6","10","1",2
"2269","9","6","10","1",2
"2270","10","6","10","1",1
"2271","11","6","10","1",1
"2272","12","6","10","1",2
"2273","13","6","10","1",2
"2274","14","6","10","1",2
"2275","15","6","10","1",2
"2276","16","6","10","1",1
"2277","17","6","10","1",2
"2278","18","6","10","1",2
"2279","19","6","10","1",1
"2280","20","6","10","1",1
"2281","1","7","10","1",2
"2282","2","7","10","1",2
"2283","3","7","10","1",2
"2284","4","7","10","1",2
"2285","5","7","10","1",2
"2286","6","7","10","1",2
"2287","7","7","10","1",2
"2288","8","7","10","1",2
"2289","9","7","10","1",2
"2290","10","7","10","1",1
"2291","11","7","10","1",1
"2292","12","7","10","1",2
"2293","13","7","10","1",2
"2294","14","7","10","1",2
"2295","15","7","10","1",2
"2296","16","7","10","1",1
"2297","17","7","10","1",2
"2298","18","7","10","1",1
"2299","19","7","10","1",1
"2300","20","7","10","1",1
"2301","1","8","10","1",2
"2302","2","8","10","1",2
"2303","3","8","10","1",2
"2304","4","8","10","1",2
"2305","5","8","10","1",2
"2306","6","8","10","1",2
"2307","7","8","10","1",2
"2308","8","8","10","1",2
"2309","9","8","10","1",2
"2310","10","8","10","1",1
"2311","11","8","10","1",1
"2312","12","8","10","1",2
"2313","13","8","10","1",2
"2314","14","8","10","1",2
"2315","15","8","10","1",2
"2316","16","8","10","1",1
"2317","17","8","10","1",2
"2318","18","8","10","1",1
"2319","19","8","10","1",1
"2320","20","8","10","1",1
"2321","1","9","10","1",2
"2322","2","9","10","1",2
"2323","3","9","10","1",2
"2324","4","9","10","1",2
"2325","5","9","10","1",2
"2326","6","9","10","1",2
"2327","7","9","10","1",2
"2328","8","9","10","1",2
"2329","9","9","10","1",2
"2330","10","9","10","1",1
"2331","11","9","10","1",2
"2332","12","9","10","1",2
"2333","13","9","10","1",2
"2334","14","9","10","1",2
"2335","15","9","10","1",2
"2336","16","9","10","1",1
"2337","17","9","10","1",2
"2338","18","9","10","1",1
"2339","19","9","10","1",1
"2340","20","9","10","1",1
"2341","1","10","10","1",2
"2342","2","10","10","1",2
"2343","3","10","10","1",2
"2344","4","10","10","1",2
"2345","5","10","10","1",2
"2346","6","10","10","1",2
"2347","7","10","10","1",2
"2348","8","10","10","1",2
"2349","9","10","10","1",2
"2350","10","10","10","1",1
"2351","11","10","10","1",1
"2352","12","10","10","1",2
"2353","13","10","10","1",2
"2354","14","10","10","1",2
"2355","15","10","10","1",2
"2356","16","10","10","1",1
"2357","17","10","10","1",2
"2358","18","10","10","1",1
"2359","19","10","10","1",1
"2360","20","10","10","1",2
"2361","1","11","10","1",2
"2362","2","11","10","1",2
"2363","3","11","10","1",2
"2364","4","11","10","1",2
"2365","5","11","10","1",2
"2366","6","11","10","1",2
"2367","7","11","10","1",2
"2368","8","11","10","1",2
"2369","9","11","10","1",2
"2370","10","11","10","1",2
"2371","11","11","10","1",1
"2372","12","11","10","1",2
"2373","13","11","10","1",2
"2374","14","11","10","1",2
"2375","15","11","10","1",2
"2376","16","11","10","1",2
"2377","17","11","10","1",2
"2378","18","11","10","1",1
"2379","19","11","10","1",1
"2380","20","11","10","1",1
"2381","1","12","10","1",2
"2382","2","12","10","1",2
"2383","3","12","10","1",2
"2384","4","12","10","1",2
"2385","5","12","10","1",2
"2386","6","12","10","1",2
"2387","7","12","10","1",2
"2388","8","12","10","1",2
"2389","9","12","10","1",2
"2390","10","12","10","1",2
"2391","11","12","10","1",1
"2392","12","12","10","1",2
"2393","13","12","10","1",2
"2394","14","12","10","1",2
"2395","15","12","10","1",2
"2396","16","12","10","1",2
"2397","17","12","10","1",2
"2398","18","12","10","1",1
"2399","19","12","10","1",1
"2400","20","12","10","1",2
"2401","1","1","1","2",2
"2402","2","1","1","2",2
"2403","3","1","1","2",2
"2404","4","1","1","2",2
"2405","5","1","1","2",2
"2406","6","1","1","2",1
"2407","7","1","1","2",1
"2408","8","1","1","2",1
"2409","9","1","1","2",1
"2410","10","1","1","2",1
"2411","11","1","1","2",1
"2412","12","1","1","2",1
"2413","13","1","1","2",1
"2414","14","1","1","2",1
"2415","15","1","1","2",1
"2416","16","1","1","2",1
"2417","17","1","1","2",1
"2418","18","1","1","2",1
"2419","19","1","1","2",1
"2420","20","1","1","2",1
"2421","1","2","1","2",2
"2422","2","2","1","2",2
"2423","3","2","1","2",1
"2424","4","2","1","2",1
"2425","5","2","1","2",1
"2426","6","2","1","2",1
"2427","7","2","1","2",1
"2428","8","2","1","2",1
"2429","9","2","1","2",2
"2430","10","2","1","2",1
"2431","11","2","1","2",2
"2432","12","2","1","2",2
"2433","13","2","1","2",1
"2434","14","2","1","2",1
"2435","15","2","1","2",1
"2436","16","2","1","2",2
"2437","17","2","1","2",1
"2438","18","2","1","2",1
"2439","19","2","1","2",1
"2440","20","2","1","2",1
"2441","1","3","1","2",1
"2442","2","3","1","2",1
"2443","3","3","1","2",2
"2444","4","3","1","2",1
"2445","5","3","1","2",1
"2446","6","3","1","2",1
"2447","7","3","1","2",2
"2448","8","3","1","2",1
"2449","9","3","1","2",2
"2450","10","3","1","2",1
"2451","11","3","1","2",2
"2452","12","3","1","2",2
"2453","13","3","1","2",2
"2454","14","3","1","2",2
"2455","15","3","1","2",2
"2456","16","3","1","2",2
"2457","17","3","1","2",1
"2458","18","3","1","2",1
"2459","19","3","1","2",1
"2460","20","3","1","2",1
"2461","1","4","1","2",2
"2462","2","4","1","2",2
"2463","3","4","1","2",1
"2464","4","4","1","2",1
"2465","5","4","1","2",1
"2466","6","4","1","2",2
"2467","7","4","1","2",2
"2468","8","4","1","2",2
"2469","9","4","1","2",2
"2470","10","4","1","2",1
"2471","11","4","1","2",2
"2472","12","4","1","2",2
"2473","13","4","1","2",2
"2474","14","4","1","2",2
"2475","15","4","1","2",2
"2476","16","4","1","2",2
"2477","17","4","1","2",1
"2478","18","4","1","2",1
"2479","19","4","1","2",1
"2480","20","4","1","2",1
"2481","1","5","1","2",2
"2482","2","5","1","2",1
"2483","3","5","1","2",1
"2484","4","5","1","2",1
"2485","5","5","1","2",1
"2486","6","5","1","2",2
"2487","7","5","1","2",2
"2488","8","5","1","2",2
"2489","9","5","1","2",2
"2490","10","5","1","2",1
"2491","11","5","1","2",2
"2492","12","5","1","2",2
"2493","13","5","1","2",2
"2494","14","5","1","2",2
"2495","15","5","1","2",2
"2496","16","5","1","2",2
"2497","17","5","1","2",1
"2498","18","5","1","2",1
"2499","19","5","1","2",1
"2500","20","5","1","2",1
"2501","1","6","1","2",1
"2502","2","6","1","2",1
"2503","3","6","1","2",1
"2504","4","6","1","2",1
"2505","5","6","1","2",1
"2506","6","6","1","2",2
"2507","7","6","1","2",2
"2508","8","6","1","2",2
"2509","9","6","1","2",2
"2510","10","6","1","2",2
"2511","11","6","1","2",2
"2512","12","6","1","2",2
"2513","13","6","1","2",2
"2514","14","6","1","2",2
"2515","15","6","1","2",2
"2516","16","6","1","2",2
"2517","17","6","1","2",2
"2518","18","6","1","2",1
"2519","19","6","1","2",1
"2520","20","6","1","2",1
"2521","1","7","1","2",2
"2522","2","7","1","2",2
"2523","3","7","1","2",2
"2524","4","7","1","2",2
"2525","5","7","1","2",1
"2526","6","7","1","2",2
"2527","7","7","1","2",2
"2528","8","7","1","2",2
"2529","9","7","1","2",2
"2530","10","7","1","2",2
"2531","11","7","1","2",2
"2532","12","7","1","2",2
"2533","13","7","1","2",2
"2534","14","7","1","2",2
"2535","15","7","1","2",2
"2536","16","7","1","2",2
"2537","17","7","1","2",2
"2538","18","7","1","2",1
"2539","19","7","1","2",2
"2540","20","7","1","2",2
"2541","1","8","1","2",2
"2542","2","8","1","2",2
"2543","3","8","1","2",1
"2544","4","8","1","2",1
"2545","5","8","1","2",2
"2546","6","8","1","2",2
"2547","7","8","1","2",2
"2548","8","8","1","2",2
"2549","9","8","1","2",2
"2550","10","8","1","2",2
"2551","11","8","1","2",2
"2552","12","8","1","2",2
"2553","13","8","1","2",2
"2554","14","8","1","2",2
"2555","15","8","1","2",2
"2556","16","8","1","2",2
"2557","17","8","1","2",2
"2558","18","8","1","2",1
"2559","19","8","1","2",2
"2560","20","8","1","2",2
"2561","1","9","1","2",2
"2562","2","9","1","2",2
"2563","3","9","1","2",2
"2564","4","9","1","2",1
"2565","5","9","1","2",1
"2566","6","9","1","2",2
"2567","7","9","1","2",2
"2568","8","9","1","2",2
"2569","9","9","1","2",2
"2570","10","9","1","2",2
"2571","11","9","1","2",2
"2572","12","9","1","2",2
"2573","13","9","1","2",2
"2574","14","9","1","2",2
"2575","15","9","1","2",2
"2576","16","9","1","2",2
"2577","17","9","1","2",2
"2578","18","9","1","2",1
"2579","19","9","1","2",2
"2580","20","9","1","2",2
"2581","1","10","1","2",1
"2582","2","10","1","2",1
"2583","3","10","1","2",2
"2584","4","10","1","2",1
"2585","5","10","1","2",1
"2586","6","10","1","2",2
"2587","7","10","1","2",2
"2588","8","10","1","2",2
"2589","9","10","1","2",2
"2590","10","10","1","2",2
"2591","11","10","1","2",2
"2592","12","10","1","2",2
"2593","13","10","1","2",2
"2594","14","10","1","2",2
"2595","15","10","1","2",2
"2596","16","10","1","2",2
"2597","17","10","1","2",2
"2598","18","10","1","2",2
"2599","19","10","1","2",2
"2600","20","10","1","2",2
"2601","1","11","1","2",2
"2602","2","11","1","2",1
"2603","3","11","1","2",1
"2604","4","11","1","2",1
"2605","5","11","1","2",2
"2606","6","11","1","2",2
"2607","7","11","1","2",2
"2608","8","11","1","2",2
"2609","9","11","1","2",2
"2610","10","11","1","2",2
"2611","11","11","1","2",2
"2612","12","11","1","2",2
"2613","13","11","1","2",2
"2614","14","11","1","2",2
"2615","15","11","1","2",2
"2616","16","11","1","2",2
"2617","17","11","1","2",2
"2618","18","11","1","2",2
"2619","19","11","1","2",2
"2620","20","11","1","2",2
"2621","1","12","1","2",2
"2622","2","12","1","2",1
"2623","3","12","1","2",1
"2624","4","12","1","2",1
"2625","5","12","1","2",1
"2626","6","12","1","2",2
"2627","7","12","1","2",2
"2628","8","12","1","2",2
"2629","9","12","1","2",2
"2630","10","12","1","2",2
"2631","11","12","1","2",2
"2632","12","12","1","2",2
"2633","13","12","1","2",2
"2634","14","12","1","2",2
"2635","15","12","1","2",2
"2636","16","12","1","2",2
"2637","17","12","1","2",2
"2638","18","12","1","2",2
"2639","19","12","1","2",2
"2640","20","12","1","2",2
"2641","1","1","2","2",2
"2642","2","1","2","2",1
"2643","3","1","2","2",1
"2644","4","1","2","2",1
"2645","5","1","2","2",1
"2646","6","1","2","2",2
"2647","7","1","2","2",2
"2648","8","1","2","2",1
"2649","9","1","2","2",1
"2650","10","1","2","2",2
"2651","11","1","2","2",1
"2652","12","1","2","2",2
"2653","13","1","2","2",2
"2654","14","1","2","2",2
"2655","15","1","2","2",2
"2656","16","1","2","2",1
"2657","17","1","2","2",2
"2658","18","1","2","2",1
"2659","19","1","2","2",2
"2660","20","1","2","2",2
"2661","1","2","2","2",2
"2662","2","2","2","2",2
"2663","3","2","2","2",1
"2664","4","2","2","2",2
"2665","5","2","2","2",1
"2666","6","2","2","2",2
"2667","7","2","2","2",2
"2668","8","2","2","2",1
"2669","9","2","2","2",2
"2670","10","2","2","2",2
"2671","11","2","2","2",2
"2672","12","2","2","2",2
"2673","13","2","2","2",2
"2674","14","2","2","2",2
"2675","15","2","2","2",2
"2676","16","2","2","2",1
"2677","17","2","2","2",2
"2678","18","2","2","2",1
"2679","19","2","2","2",2
"2680","20","2","2","2",2
"2681","1","3","2","2",2
"2682","2","3","2","2",2
"2683","3","3","2","2",2
"2684","4","3","2","2",2
"2685","5","3","2","2",1
"2686","6","3","2","2",2
"2687","7","3","2","2",2
"2688","8","3","2","2",1
"2689","9","3","2","2",2
"2690","10","3","2","2",2
"2691","11","3","2","2",1
"2692","12","3","2","2",2
"2693","13","3","2","2",2
"2694","14","3","2","2",2
"2695","15","3","2","2",2
"2696","16","3","2","2",2
"2697","17","3","2","2",2
"2698","18","3","2","2",1
"2699","19","3","2","2",2
"2700","20","3","2","2",2
"2701","1","4","2","2",2
"2702","2","4","2","2",2
"2703","3","4","2","2",2
"2704","4","4","2","2",2
"2705","5","4","2","2",1
"2706","6","4","2","2",2
"2707","7","4","2","2",2
"2708","8","4","2","2",1
"2709","9","4","2","2",1
"2710","10","4","2","2",2
"2711","11","4","2","2",2
"2712","12","4","2","2",2
"2713","13","4","2","2",2
"2714","14","4","2","2",2
"2715","15","4","2","2",2
"2716","16","4","2","2",1
"2717","17","4","2","2",2
"2718","18","4","2","2",1
"2719","19","4","2","2",2
"2720","20","4","2","2",2
"2721","1","5","2","2",2
"2722","2","5","2","2",2
"2723","3","5","2","2",2
"2724","4","5","2","2",2
"2725","5","5","2","2",1
"2726","6","5","2","2",2
"2727","7","5","2","2",2
"2728","8","5","2","2",1
"2729","9","5","2","2",2
"2730","10","5","2","2",2
"2731","11","5","2","2",2
"2732","12","5","2","2",2
"2733","13","5","2","2",2
"2734","14","5","2","2",2
"2735","15","5","2","2",2
"2736","16","5","2","2",1
"2737","17","5","2","2",2
"2738","18","5","2","2",2
"2739","19","5","2","2",2
"2740","20","5","2","2",2
"2741","1","6","2","2",2
"2742","2","6","2","2",2
"2743","3","6","2","2",2
"2744","4","6","2","2",2
"2745","5","6","2","2",1
"2746","6","6","2","2",2
"2747","7","6","2","2",2
"2748","8","6","2","2",1
"2749","9","6","2","2",1
"2750","10","6","2","2",2
"2751","11","6","2","2",2
"2752","12","6","2","2",2
"2753","13","6","2","2",2
"2754","14","6","2","2",2
"2755","15","6","2","2",2
"2756","16","6","2","2",1
"2757","17","6","2","2",2
"2758","18","6","2","2",2
"2759","19","6","2","2",2
"2760","20","6","2","2",2
"2761","1","7","2","2",2
"2762","2","7","2","2",2
"2763","3","7","2","2",2
"2764","4","7","2","2",2
"2765","5","7","2","2",1
"2766","6","7","2","2",2
"2767","7","7","2","2",2
"2768","8","7","2","2",1
"2769","9","7","2","2",2
"2770","10","7","2","2",2
"2771","11","7","2","2",1
"2772","12","7","2","2",2
"2773","13","7","2","2",2
"2774","14","7","2","2",2
"2775","15","7","2","2",2
"2776","16","7","2","2",1
"2777","17","7","2","2",2
"2778","18","7","2","2",2
"2779","19","7","2","2",2
"2780","20","7","2","2",2
"2781","1","8","2","2",2
"2782","2","8","2","2",2
"2783","3","8","2","2",2
"2784","4","8","2","2",2
"2785","5","8","2","2",1
"2786","6","8","2","2",2
"2787","7","8","2","2",2
"2788","8","8","2","2",1
"2789","9","8","2","2",1
"2790","10","8","2","2",2
"2791","11","8","2","2",1
"2792","12","8","2","2",2
"2793","13","8","2","2",2
"2794","14","8","2","2",2
"2795","15","8","2","2",2
"2796","16","8","2","2",1
"2797","17","8","2","2",2
"2798","18","8","2","2",1
"2799","19","8","2","2",2
"2800","20","8","2","2",2
"2801","1","9","2","2",2
"2802","2","9","2","2",2
"2803","3","9","2","2",2
"2804","4","9","2","2",2
"2805","5","9","2","2",1
"2806","6","9","2","2",2
"2807","7","9","2","2",2
"2808","8","9","2","2",1
"2809","9","9","2","2",1
"2810","10","9","2","2",2
"2811","11","9","2","2",1
"2812","12","9","2","2",2
"2813","13","9","2","2",2
"2814","14","9","2","2",2
"2815","15","9","2","2",2
"2816","16","9","2","2",1
"2817","17","9","2","2",2
"2818","18","9","2","2",1
"2819","19","9","2","2",2
"2820","20","9","2","2",2
"2821","1","10","2","2",2
"2822","2","10","2","2",2
"2823","3","10","2","2",2
"2824","4","10","2","2",2
"2825","5","10","2","2",1
"2826","6","10","2","2",2
"2827","7","10","2","2",2
"2828","8","10","2","2",1
"2829","9","10","2","2",1
"2830","10","10","2","2",2
"2831","11","10","2","2",1
"2832","12","10","2","2",2
"2833","13","10","2","2",2
"2834","14","10","2","2",2
"2835","15","10","2","2",2
"2836","16","10","2","2",1
"2837","17","10","2","2",2
"2838","18","10","2","2",2
"2839","19","10","2","2",2
"2840","20","10","2","2",2
"2841","1","11","2","2",2
"2842","2","11","2","2",2
"2843","3","11","2","2",2
"2844","4","11","2","2",2
"2845","5","11","2","2",1
"2846","6","11","2","2",2
"2847","7","11","2","2",2
"2848","8","11","2","2",1
"2849","9","11","2","2",1
"2850","10","11","2","2",2
"2851","11","11","2","2",2
"2852","12","11","2","2",2
"2853","13","11","2","2",2
"2854","14","11","2","2",2
"2855","15","11","2","2",2
"2856","16","11","2","2",2
"2857","17","11","2","2",2
"2858","18","11","2","2",2
"2859","19","11","2","2",2
"2860","20","11","2","2",2
"2861","1","12","2","2",2
"2862","2","12","2","2",2
"2863","3","12","2","2",2
"2864","4","12","2","2",2
"2865","5","12","2","2",1
"2866","6","12","2","2",2
"2867","7","12","2","2",2
"2868","8","12","2","2",1
"2869","9","12","2","2",2
"2870","10","12","2","2",2
"2871","11","12","2","2",2
"2872","12","12","2","2",2
"2873","13","12","2","2",2
"2874","14","12","2","2",2
"2875","15","12","2","2",2
"2876","16","12","2","2",1
"2877","17","12","2","2",2
"2878","18","12","2","2",1
"2879","19","12","2","2",2
"2880","20","12","2","2",2
"2881","1","1","3","2",2
"2882","2","1","3","2",2
"2883","3","1","3","2",2
"2884","4","1","3","2",2
"2885","5","1","3","2",2
"2886","6","1","3","2",2
"2887","7","1","3","2",2
"2888","8","1","3","2",1
"2889","9","1","3","2",2
"2890","10","1","3","2",2
"2891","11","1","3","2",2
"2892","12","1","3","2",2
"2893","13","1","3","2",2
"2894","14","1","3","2",1
"2895","15","1","3","2",2
"2896","16","1","3","2",1
"2897","17","1","3","2",1
"2898","18","1","3","2",1
"2899","19","1","3","2",2
"2900","20","1","3","2",1
"2901","1","2","3","2",2
"2902","2","2","3","2",2
"2903","3","2","3","2",2
"2904","4","2","3","2",2
"2905","5","2","3","2",2
"2906","6","2","3","2",2
"2907","7","2","3","2",2
"2908","8","2","3","2",2
"2909","9","2","3","2",2
"2910","10","2","3","2",2
"2911","11","2","3","2",2
"2912","12","2","3","2",2
"2913","13","2","3","2",2
"2914","14","2","3","2",1
"2915","15","2","3","2",1
"2916","16","2","3","2",2
"2917","17","2","3","2",1
"2918","18","2","3","2",1
"2919","19","2","3","2",2
"2920","20","2","3","2",2
"2921","1","3","3","2",2
"2922","2","3","3","2",2
"2923","3","3","3","2",2
"2924","4","3","3","2",2
"2925","5","3","3","2",2
"2926","6","3","3","2",2
"2927","7","3","3","2",2
"2928","8","3","3","2",2
"2929","9","3","3","2",2
"2930","10","3","3","2",2
"2931","11","3","3","2",2
"2932","12","3","3","2",2
"2933","13","3","3","2",2
"2934","14","3","3","2",1
"2935","15","3","3","2",1
"2936","16","3","3","2",2
"2937","17","3","3","2",1
"2938","18","3","3","2",1
"2939","19","3","3","2",1
"2940","20","3","3","2",1
"2941","1","4","3","2",2
"2942","2","4","3","2",2
"2943","3","4","3","2",2
"2944","4","4","3","2",2
"2945","5","4","3","2",2
"2946","6","4","3","2",2
"2947","7","4","3","2",2
"2948","8","4","3","2",2
"2949","9","4","3","2",2
"2950","10","4","3","2",2
"2951","11","4","3","2",2
"2952","12","4","3","2",2
"2953","13","4","3","2",2
"2954","14","4","3","2",1
"2955","15","4","3","2",1
"2956","16","4","3","2",2
"2957","17","4","3","2",2
"2958","18","4","3","2",2
"2959","19","4","3","2",2
"2960","20","4","3","2",2
"2961","1","5","3","2",2
"2962","2","5","3","2",2
"2963","3","5","3","2",2
"2964","4","5","3","2",2
"2965","5","5","3","2",2
"2966","6","5","3","2",2
"2967","7","5","3","2",2
"2968","8","5","3","2",2
"2969","9","5","3","2",2
"2970","10","5","3","2",2
"2971","11","5","3","2",2
"2972","12","5","3","2",2
"2973","13","5","3","2",2
"2974","14","5","3","2",1
"2975","15","5","3","2",1
"2976","16","5","3","2",2
"2977","17","5","3","2",1
"2978","18","5","3","2",2
"2979","19","5","3","2",2
"2980","20","5","3","2",2
"2981","1","6","3","2",2
"2982","2","6","3","2",2
"2983","3","6","3","2",2
"2984","4","6","3","2",2
"2985","5","6","3","2",2
"2986","6","6","3","2",2
"2987","7","6","3","2",2
"2988","8","6","3","2",2
"2989","9","6","3","2",2
"2990","10","6","3","2",2
"2991","11","6","3","2",2
"2992","12","6","3","2",2
"2993","13","6","3","2",2
"2994","14","6","3","2",1
"2995","15","6","3","2",1
"2996","16","6","3","2",2
"2997","17","6","3","2",1
"2998","18","6","3","2",2
"2999","19","6","3","2",1
"3000","20","6","3","2",2
"3001","1","7","3","2",2
"3002","2","7","3","2",2
"3003","3","7","3","2",2
"3004","4","7","3","2",2
"3005","5","7","3","2",2
"3006","6","7","3","2",2
"3007","7","7","3","2",2
"3008","8","7","3","2",2
"3009","9","7","3","2",2
"3010","10","7","3","2",2
"3011","11","7","3","2",2
"3012","12","7","3","2",2
"3013","13","7","3","2",2
"3014","14","7","3","2",1
"3015","15","7","3","2",1
"3016","16","7","3","2",2
"3017","17","7","3","2",1
"3018","18","7","3","2",2
"3019","19","7","3","2",2
"3020","20","7","3","2",1
"3021","1","8","3","2",2
"3022","2","8","3","2",2
"3023","3","8","3","2",2
"3024","4","8","3","2",2
"3025","5","8","3","2",2
"3026","6","8","3","2",2
"3027","7","8","3","2",2
"3028","8","8","3","2",2
"3029","9","8","3","2",2
"3030","10","8","3","2",2
"3031","11","8","3","2",2
"3032","12","8","3","2",2
"3033","13","8","3","2",2
"3034","14","8","3","2",1
"3035","15","8","3","2",1
"3036","16","8","3","2",2
"3037","17","8","3","2",2
"3038","18","8","3","2",2
"3039","19","8","3","2",1
"3040","20","8","3","2",1
"3041","1","9","3","2",2
"3042","2","9","3","2",2
"3043","3","9","3","2",2
"3044","4","9","3","2",2
"3045","5","9","3","2",2
"3046","6","9","3","2",2
"3047","7","9","3","2",2
"3048","8","9","3","2",2
"3049","9","9","3","2",2
"3050","10","9","3","2",2
"3051","11","9","3","2",2
"3052","12","9","3","2",2
"3053","13","9","3","2",2
"3054","14","9","3","2",1
"3055","15","9","3","2",1
"3056","16","9","3","2",2
"3057","17","9","3","2",1
"3058","18","9","3","2",2
"3059","19","9","3","2",1
