"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","year","sim"
"gamma062",0.410431899951645,0.993768482481694,-1.53239218206991,-0.258970411736886,0.41117962575447,1.0750997885144,2.37233879890555,1.00021507370358,10009,1,0.660246666666667,"gamma0",7,3
"gamma072",0.417776149319497,1.00664110286165,-1.55543354477493,-0.259517920544792,0.416298870792615,1.09650041570007,2.38848336838873,1.00014332889668,15727,1,0.66169,"gamma0",8,3
"gamma082",0.445735975924117,0.993420872452269,-1.49684239903684,-0.226480625578997,0.442402167575353,1.11514710988282,2.40123403162902,1.00004392926351,55063,1,0.672063333333333,"gamma0",9,3
"gamma092",0.458741390547128,0.995533369252167,-1.48555828004062,-0.213438673690461,0.45977146633074,1.13107899805867,2.40804034833506,1.00007733473684,26974,1,0.67676,"gamma0",10,3
"gamma014",-0.0274591653683846,0.999885232371181,-1.98959934521015,-0.701819003598706,-0.0276967429361096,0.646263871524363,1.9298237453072,1.00056497118698,3531,1,0.511156666666667,"gamma0",1,4
"gamma015",0.40311151777512,0.972903467534027,-1.53110674534235,-0.250771638468001,0.411277112694446,1.06535555660403,2.28571541495496,1.00059080060796,3592,1,0.66241,"gamma0",2,4
"gamma023",0.506539230430422,1.00280361646509,-1.46194757421724,-0.168334308692579,0.506033649540289,1.18585163730766,2.46425668776231,1.00020451598923,10662,1,0.693543333333333,"gamma0",3,4
"gamma033",0.562712055166745,0.983259905158021,-1.36276937219218,-0.102507423559125,0.558242301823937,1.2262691085302,2.49393240317626,1.00010086486308,19112,1,0.715453333333333,"gamma0",4,4
"gamma043",0.604011220336883,0.996239534489455,-1.34714278568704,-0.0679488342498286,0.602948478393461,1.27455865772242,2.55473792195869,1.00011092137127,17644,1,0.72763,"gamma0",5,4
"gamma053",0.534067673664624,1.01201259867157,-1.44247812173704,-0.150143900231383,0.530158253749696,1.21496112069821,2.51981563091598,1.0000327741444,71874,1,0.699846666666667,"gamma0",6,4
"gamma063",0.529270630979229,0.999318277645719,-1.43981385765077,-0.14264365232888,0.529381231730747,1.20371330450571,2.49053136747666,1.00014177825403,16586,1,0.70279,"gamma0",7,4
"gamma073",0.567246813106735,0.988264949287854,-1.362428954962,-0.0996430838551796,0.567266045223155,1.23084714103203,2.51094830179823,1.00001159223443,3e+05,1,0.716613333333333,"gamma0",8,4
"gamma083",0.585968884575445,1.00138119103857,-1.37910626902091,-0.0905272384233383,0.589642756359287,1.26080224548218,2.55243024707343,1.00006621115672,33898,1,0.72096,"gamma0",9,4
"gamma093",0.59714745847889,0.99802840920289,-1.35743876183547,-0.0757943343716634,0.596987715218595,1.26905688097455,2.55592011987681,1.00000163699347,3e+05,1,0.72524,"gamma0",10,4
"gamma016",0.0898477077067742,0.995526890724779,-1.86940593260739,-0.580917146572615,0.0925614739942883,0.760869883023226,2.03332062893951,1.00004703676134,158534,1,0.536156666666667,"gamma0",1,5
"gamma017",0.0907584290764427,0.998609553399814,-1.86804425401283,-0.583137176633373,0.0919111056399141,0.763884294551089,2.04695023084702,1.00003650544133,53595,1,0.53638,"gamma0",2,5
"gamma024",0.10694744419624,0.998673095401763,-1.85035973393296,-0.566516776665541,0.105649332969227,0.780533269608281,2.07123871176239,1.00001354901957,239665,1,0.54198,"gamma0",3,5
"gamma034",0.0984678518522163,1.00293882528188,-1.87462644087324,-0.57516146798375,0.0979074972614516,0.778729226194677,2.05391030494458,1.00001454184222,164264,1,0.539016666666667,"gamma0",4,5
"gamma044",0.105138245831123,0.996086043930638,-1.8359028725682,-0.570074388536298,0.101342179305135,0.778208443097679,2.0623669249277,1.00010993343268,24316,1,0.540483333333333,"gamma0",5,5
"gamma054",0.10567900853914,1.00053909795115,-1.85847380021963,-0.569030061796534,0.108256575341315,0.78105956433944,2.06177162845917,1.00005425493393,36535,1,0.543516666666667,"gamma0",6,5
"gamma064",0.107187246521723,0.996795170303373,-1.8444006061575,-0.565158751982729,0.104598032241668,0.776025361492399,2.06537859133549,1.00007397461528,29682,1,0.541493333333333,"gamma0",7,5
"gamma074",0.115970613208485,0.999677571118913,-1.84376033820678,-0.558697786813219,0.114628604021779,0.788395243551745,2.07903365409295,1.00004808491649,41213,1,0.545703333333333,"gamma0",8,5
"gamma084",0.11846280847813,0.995828961073673,-1.82473760936258,-0.557632683888061,0.118444732727495,0.790187255066388,2.07013243066254,1.00010358944958,21740,1,0.54746,"gamma0",9,5
"gamma094",0.115974652943576,0.998154957491029,-1.82486875247946,-0.56235225799702,0.113548889583797,0.790703530303922,2.0762137148099,1.00002170966684,83951,1,0.545253333333333,"gamma0",10,5
