"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","year","sim"
"gamma123",1.87248366879194,1.26512272879266,-0.743968696552194,1.05640901555944,1.89848322139358,2.72555042297305,4.28361278955324,1.00012064327288,29096,1,0.924866666666667,"gamma1",3,4
"gamma133",1.80868302804107,0.962362103644426,-0.313207631697824,1.21585144837796,1.84135634735224,2.45186188426939,3.60693164936912,1.00372846645149,1149,1,0.959333333333333,"gamma1",4,4
"gamma143",1.77996004533457,1.04392741740923,-0.314186682788461,1.0848275054339,1.79239424225878,2.48519869862899,3.80292131656737,1.00191103598638,1898,1,0.952396666666667,"gamma1",5,4
"gamma153",1.79873287191861,0.95084296555616,-0.00551019883199663,1.13476500068564,1.78901168524343,2.44292631150408,3.6889086315023,1.00004159019716,49067,1,0.97459,"gamma1",6,4
"gamma163",1.8325260709207,0.99290577138259,-0.0495571002976266,1.14020753411369,1.81502587047429,2.50146325080084,3.82363946209003,1.00022235276411,18600,1,0.971203333333333,"gamma1",7,4
"gamma173",1.8017248996933,1.02772621369809,-0.296092410873669,1.12351522040096,1.81525378036319,2.49633601254624,3.78344346269465,1.00133647106232,3500,1,0.956973333333333,"gamma1",8,4
"gamma183",1.80935265018321,0.977160072144332,-0.099161646223258,1.14721901697908,1.8069627654723,2.46914492311776,3.72979616483801,1.00099890174667,3463,1,0.968543333333333,"gamma1",9,4
"gamma193",1.79741437492859,1.02349611382376,-0.236231052574884,1.11663987240311,1.80410849974493,2.48736719507706,3.79023936580685,1.00116185616883,2704,1,0.9597,"gamma1",10,4
"gamma116",1.71382615902739,2.17017321311523,-1.2757919168857,-0.0416866551839966,1.38169801407653,3.05486337558301,6.72444492830211,1.00011671001792,22023,1,0.742796666666667,"gamma1",1,5
"gamma117",1.72601817742872,0.668453523300517,0.430410522769246,1.27040651140067,1.72286445243121,2.17881214631397,3.04371124974261,1.00000196322176,3e+05,0,0.99622,"gamma1",2,5
"gamma124",1.68082762081045,1.25691613549649,-0.820650110572805,0.836131917742909,1.69741383384111,2.53244377610527,4.11032638746908,1.00281434162598,1404,1,0.90676,"gamma1",3,5
"gamma134",1.65343198038658,0.918247488413837,-0.22258771551921,1.05073834276145,1.66562396858141,2.27139533702665,3.42402642466183,1.00095105391413,3851,1,0.960516666666667,"gamma1",4,5
"gamma144",1.69865113404731,0.996684139480313,-0.1594632452627,0.995631667096535,1.67723022267404,2.37415245415466,3.70858868985687,1.00063138612384,4753,1,0.96009,"gamma1",5,5
"gamma154",1.71599987197875,0.984846888241862,-0.170853071769852,1.03521535642953,1.7059915975623,2.37931573504453,3.67497734942647,1.00078838114739,4028,1,0.96046,"gamma1",6,5
"gamma164",1.63780280028092,1.09034028626684,-0.725619367710401,0.959692128635312,1.67596127766089,2.37360627858107,3.68204806187973,1.00315320675112,1142,1,0.926246666666667,"gamma1",7,5
"gamma174",1.66507701605019,0.923037427051512,-0.0771314310285092,1.01716186051852,1.65099612451093,2.29141162931523,3.50892004462206,1.00019555136209,29804,1,0.968253333333333,"gamma1",8,5
"gamma184",1.72147565679685,0.985173373802182,-0.100484874589111,1.02311042531766,1.69766257009746,2.3868588940797,3.70859512537738,1.00055079201717,4569,1,0.965886666666667,"gamma1",9,5
"gamma194",1.69862222186863,1.02668171779828,-0.36245446815213,1.01914340456011,1.71038729645212,2.39151512262179,3.68073617899011,1.00243414004058,1470,1,0.949066666666667,"gamma1",10,5
