"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","cv","year","sim"
"eps62",0.482003670898162,0.288394896869063,0.0219055183099022,0.230095476862765,0.474357721069561,0.728996416529534,0.971173246144863,1.00081877052323,2852,0,1,"eps",0.598325104727253,7,8
"eps72",0.489250919075054,0.287859448016001,0.0234669202779669,0.239224333360585,0.483943289733889,0.735195577245402,0.973826749941846,1.00125203954559,1605,0,1,"eps",0.588367720514884,8,8
"eps82",0.495564348369275,0.287611218054925,0.0226214964155383,0.247321456141131,0.494439031319216,0.743329036208648,0.972846136691436,1.00075105972803,2970,0,1,"eps",0.580371084000193,9,8
"eps92",0.502544786726231,0.288029807471853,0.0264221189708298,0.254116257368318,0.502044571004418,0.752939321521595,0.974650803952108,1.00043239623789,5309,0,1,"eps",0.573142563766684,10,8
"eps14",0.498118231813632,0.287129604836038,0.0243600395106157,0.250056435123539,0.498758349939485,0.745387837721391,0.973042757926233,1.00065771419879,3832,0,1,"eps",0.576428619748788,1,9
"eps15",0.491224305557349,0.285677795170226,0.0250103972512565,0.24277943835812,0.488605337390399,0.73632294694541,0.969913415424124,1.00020764241759,10549,0,1,"eps",0.581562825654754,2,9
"eps23",0.488863602676678,0.284014213234169,0.0247652535925383,0.243526101621527,0.486139486694285,0.730863324707679,0.968802519766815,1.00032626321484,6517,0,1,"eps",0.580968212153869,3,9
"eps33",0.480702692870234,0.283714727346334,0.0250364000717064,0.234838247560223,0.473421389233695,0.722355953564331,0.965883084397281,1.00028752021725,8119,0,1,"eps",0.590208317020855,4,9
"eps43",0.477053802660792,0.282355251875702,0.023096360790725,0.232674266577971,0.469330703639678,0.714559664502656,0.965002728143384,1.00017510186003,20656,0,1,"eps",0.591872971771426,5,9
"eps53",0.478447070667785,0.284866335640625,0.0232284573520888,0.231794974420389,0.47021354183684,0.719184472271499,0.967711301459891,1.00053878535727,3725,0,1,"eps",0.595397804908759,6,9
"eps63",0.476395195201309,0.283483090862366,0.0230553963149714,0.231408485062698,0.467507465624758,0.716334163167976,0.965820462711889,1.00057167796318,4287,0,1,"eps",0.595058669184468,7,9
"eps73",0.472704223465798,0.284280833412774,0.0217386564111914,0.225287949590414,0.463661799214899,0.712950938993142,0.964824743924532,1.00051858723038,4083,0,1,"eps",0.601392624183615,8,9
"eps83",0.459910940341248,0.283150616397724,0.0199376441527808,0.211861239353684,0.445186447349581,0.698600561288369,0.958738314820088,1.00114744515661,2048,0,1,"eps",0.615664015706236,9,9
"eps93",0.45888992823582,0.282924445318656,0.0193241988502063,0.212584594342463,0.44387371401338,0.6948683411689,0.960246400824136,1.0011820387714,1786,0,1,"eps",0.61654097837001,10,9
"eps16",0.500188804932333,0.286536096725836,0.026447062833609,0.254080788567998,0.498747853335628,0.746940432237417,0.974274237597107,1.00001631351592,115057,0,1,"eps",0.572855877421327,1,10
"eps17",0.493666131009195,0.286098114469619,0.0260292843619328,0.246143729217571,0.491041413510528,0.738106246434356,0.972826830508319,1.00001119760623,180747,0,1,"eps",0.579537660168731,2,10
"eps24",0.4903917083446,0.285604836492775,0.0258801539526433,0.243100760630869,0.484538254368053,0.735443521539256,0.971842075229242,1.00150083372508,1355,0,1,"eps",0.58240143875369,3,10
"eps34",0.488196129292923,0.286428558830557,0.0236463445302909,0.240857261193626,0.483464386458121,0.7331612976943,0.971179684780651,1.00009936565148,3e+05,0,1,"eps",0.586707967646947,4,10
"eps44",0.493621182038984,0.286581948649944,0.0246919642289359,0.245256120814781,0.491819812337971,0.740067421528304,0.971427069826507,1.00076063041554,2960,0,1,"eps",0.580570605714629,5,10
"eps54",0.495705242449743,0.285829565278072,0.0263493591624808,0.249026529431471,0.494809600913552,0.741408995801636,0.971558897879562,1.0004163301027,4828,0,1,"eps",0.576611947587079,6,10
"eps64",0.493886012510817,0.287342993480937,0.0251172594298557,0.245886223723262,0.489659399456542,0.740354150328909,0.973477160430853,1.00076070314361,2768,0,1,"eps",0.581800225562459,7,10
"eps74",0.492551214749592,0.287172440334903,0.0252023843237801,0.24500230258364,0.488233237738077,0.739161172498021,0.973844487315365,1.00064831655077,3303,0,1,"eps",0.583030620441974,8,10
"eps84",0.492655183081656,0.288112741345792,0.0237791168025886,0.243491703794735,0.489138401954436,0.742136178218914,0.97255963606699,1.00007321970833,3e+05,0,1,"eps",0.584816218807625,9,10
"eps94",0.503158393999046,0.289795494281973,0.0253100789343061,0.253335593567434,0.502119734693336,0.756112345678374,0.976697915743875,1.00094792834428,2253,0,1,"eps",0.575952816723797,10,10
