"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","year","sim"
"gamma010",0.108666469481444,0.998865196387437,-1.8492536582548,-0.566429287290478,0.108136799493979,0.784020612284627,2.06253911925853,1.0003722618241,5828,1,0.54323,"gamma0",1,7
"gamma011",0.106195915180299,1.00302342070909,-1.86672730880053,-0.564784203628901,0.10652639433173,0.781200060750839,2.06757239215114,1.00012811367937,16808,1,0.542723333333333,"gamma0",2,7
"gamma021",0.0895699056498088,1.00236410703443,-1.87706718196602,-0.588153421209375,0.0893214769143881,0.767882443235798,2.04566643641331,1.00027944431242,7435,1,0.535746666666667,"gamma0",3,7
"gamma031",0.0917323033802716,0.998598311043399,-1.86593851410304,-0.582063264378897,0.0944279493513198,0.764879325007058,2.04506710010844,1.00002342913158,76941,1,0.53712,"gamma0",4,7
"gamma041",0.103576925638642,0.995003770523723,-1.84751775821657,-0.567683449900767,0.102493311829102,0.776169647711535,2.04796801583847,1.00000967285354,3e+05,1,0.541013333333333,"gamma0",5,7
"gamma051",0.11948836446647,0.99866503683292,-1.83706929092734,-0.556805049521969,0.121081354941884,0.791722222554712,2.08066750280447,1.00013097629209,16776,1,0.547436666666667,"gamma0",6,7
"gamma061",0.11432458748668,0.998748140045481,-1.83424858848752,-0.561441110189898,0.11302753269209,0.789302907457229,2.06593341821427,1.00002633759196,119506,1,0.544556666666667,"gamma0",7,7
"gamma071",0.115475577463692,0.99830623758966,-1.83992151259295,-0.558961338184474,0.115590909526026,0.787532710017425,2.07071641266402,1.00003248858024,55117,1,0.545606666666667,"gamma0",8,7
"gamma081",0.10831984704798,1.00265926744044,-1.84721701768772,-0.569912522936731,0.108103772766451,0.786142289455402,2.07337856016773,1.00016973742064,12466,1,0.54213,"gamma0",9,7
"gamma091",0.126177173957805,0.99613595319148,-1.82950220793944,-0.541676423765859,0.125329544709171,0.797285960662049,2.08350042350423,1.00009305911095,36141,1,0.550123333333333,"gamma0",10,7
"gamma012",0.0580676070017694,0.995215396224237,-1.89426920492351,-0.615119346407124,0.0594950235012508,0.726255815761582,2.00836679451423,1.00005418082101,42437,1,0.523756666666667,"gamma0",1,8
"gamma013",0.0568143596547275,1.00597255631622,-1.91278281902814,-0.620598997882068,0.0546246087848377,0.734953873972869,2.02702935746137,1.00000897347074,178768,1,0.52187,"gamma0",2,8
"gamma022",0.06261058340288,0.996212259788328,-1.88390946633566,-0.609938377667948,0.059444730519801,0.733461918373517,2.02499101914206,1.00002448232464,3e+05,1,0.524586666666667,"gamma0",3,8
"gamma032",0.0600616425500035,1.00250010230701,-1.91133038016764,-0.615525296076288,0.0613196483028585,0.736212056084412,2.02492718981814,1.00002778821497,108971,1,0.524576666666667,"gamma0",4,8
"gamma042",0.0620282124489268,0.998852521213417,-1.89971448524943,-0.61211746149761,0.0633199765604229,0.735014041592197,2.02117409226769,1.00005895532745,31321,1,0.52538,"gamma0",5,8
"gamma052",0.0564990662695282,1.0027732386065,-1.91349430441458,-0.619764328231898,0.0593964593841129,0.73166386682837,2.02063953760978,1.0000540947138,36014,1,0.523266666666667,"gamma0",6,8
"gamma062",0.0585767712901837,0.999063201245563,-1.89930065710231,-0.615390821729873,0.0585143020861661,0.733526916106227,2.01197877634391,1.00003131073236,125908,1,0.523713333333333,"gamma0",7,8
"gamma072",0.0608170611963366,1.00110167938815,-1.89581458939772,-0.616413957666117,0.0590260507524902,0.737467041049377,2.02254646130169,1.0000159440571,96700,1,0.523403333333333,"gamma0",8,8
"gamma082",0.0664059911519108,0.993645721906956,-1.87768970272246,-0.604069731902308,0.0670902331952654,0.737223169241302,2.01370434103945,1.00001133494214,186893,1,0.526843333333333,"gamma0",9,8
"gamma092",0.0637857725780024,1.00192853485852,-1.89660062361447,-0.609592727744765,0.0636797378156414,0.741404290729966,2.02537959888557,1.00000573378613,3e+05,1,0.52539,"gamma0",10,8
"gamma014",0.0609207732147175,0.995212536613861,-1.88491423990855,-0.611224249027551,0.0590434052669427,0.733821959287847,2.01138918591024,1.00001484792167,3e+05,1,0.523686666666667,"gamma0",1,9
"gamma015",0.063178812327591,1.00483010301364,-1.89805008223832,-0.615130672588328,0.0620086953150132,0.740902929938445,2.03648205107495,1.00000181339541,3e+05,1,0.524663333333333,"gamma0",2,9
"gamma023",0.0694538599514791,0.997474802960996,-1.87754814858395,-0.604121863663627,0.0665113893797563,0.740581696564623,2.02752442498588,1.00002822971285,139899,1,0.526793333333333,"gamma0",3,9
"gamma033",0.0731847288409943,0.999777054529677,-1.89466400416052,-0.598861593113257,0.0730901455714367,0.750343560375487,2.03079950168951,1.00001202187133,210368,1,0.528983333333333,"gamma0",4,9
"gamma043",0.0780940663918041,0.995103563939877,-1.87628436281873,-0.591844728897672,0.0781159573785087,0.749880026727509,2.03111633788078,1.00000637708028,3e+05,1,0.53148,"gamma0",5,9
"gamma053",0.0813020819424281,1.00369942159912,-1.89202927347887,-0.59382917931892,0.0799923768795486,0.756972082949957,2.04762088086974,1.00005504795269,43861,1,0.53163,"gamma0",6,9
"gamma063",0.0784198620976603,0.999900885593251,-1.87401039067352,-0.597390926227789,0.0769797286771007,0.752225106722457,2.03843269444181,1.00005644945573,35243,1,0.5305,"gamma0",7,9
"gamma073",0.0840018399678552,0.997381446830724,-1.87059572406472,-0.590496322532438,0.0834602508879505,0.756016020742317,2.03840421765459,1.00002429140015,96207,1,0.533723333333333,"gamma0",8,9
"gamma083",0.087866779540185,1.00062245251537,-1.87521774014358,-0.587297860594562,0.0878124157021206,0.765839346020517,2.04797386779507,1.00003406130004,71553,1,0.534933333333333,"gamma0",9,9
"gamma093",0.0885448182221669,0.99639963355999,-1.86857037896153,-0.581749881396073,0.0886429017030501,0.759634513788251,2.04562073969812,1.00001383214369,3e+05,1,0.535683333333333,"gamma0",10,9
"gamma016",0.0507850165945923,0.997993973567343,-1.90473606530723,-0.619058879063721,0.0480746464054164,0.722175585006095,2.0147182816125,1.00010584487637,23343,1,0.519716666666667,"gamma0",1,10
"gamma017",0.0426539109437761,1.00300358064283,-1.93274389176823,-0.632833426565316,0.0445422259116761,0.718614738046335,2.01017404547735,1.00001536197534,156989,1,0.517686666666667,"gamma0",2,10
"gamma024",0.033035974980984,1.00005251125952,-1.92378643086277,-0.644307375004179,0.033317039860959,0.708887992158609,1.99611566558742,1.0000603829316,30638,1,0.513393333333333,"gamma0",3,10
"gamma034",0.0392164670268948,0.996896364868071,-1.90827305072176,-0.636050551661326,0.038450374930844,0.711657603804628,1.99871701681451,1.00005781732564,37677,1,0.515623333333333,"gamma0",4,10
"gamma044",0.0505210796535323,0.997552947023705,-1.9034184365075,-0.623380273440142,0.0527088687768127,0.72281013884698,2.00829790767744,1.00002328672308,81316,1,0.521116666666667,"gamma0",5,10
"gamma054",0.0340270059540249,1.00145357971484,-1.92672463775553,-0.642354710532404,0.0328431616427045,0.709612200483467,1.99281379191557,1.00024538102165,8217,1,0.51313,"gamma0",6,10
"gamma064",0.0478270931054152,0.997496247760701,-1.91538184790465,-0.621567417361457,0.0492392825336243,0.72044796772789,2.00308319343928,1.00006159394264,40633,1,0.51964,"gamma0",7,10
"gamma074",0.0497335014285894,1.00055465729717,-1.90263767131873,-0.627976780310295,0.0494205576747797,0.722941524449744,2.01399929886882,1.0000493227548,42265,1,0.519513333333333,"gamma0",8,10
"gamma084",0.0479853163025473,0.998933303962093,-1.90823100686222,-0.625232204935112,0.0481359802978469,0.721003786683667,2.00625982382928,1.00005356750278,37413,1,0.518686666666667,"gamma0",9,10
"gamma094",0.054816804890086,0.998643740495158,-1.89369224655069,-0.619451728054666,0.0523529557759794,0.730624396581278,2.01386786699942,1.00009309122761,20522,1,0.5207,"gamma0",10,10
